state_name|postcode|locality_name|SA1_MAINCODE_2016|LGA_CODE_2020|longitude|latitude
WESTERN AUSTRALIA|6947|WANGARA DC|50503125601|58760|115.845329|-31.69444
WESTERN AUSTRALIA|6947||50503125601|58760|115.845329|-31.69444
WESTERN AUSTRALIA|6951|SOUTH PERTH|50704118214|55320|115.821722|-32.068705
WESTERN AUSTRALIA|6951||50704118214|55320|115.821722|-32.068705
WESTERN AUSTRALIA|6952|COMO|50502109329|57910|115.817919|-31.891696
WESTERN AUSTRALIA|6952||50502109329|57910|115.817919|-31.891696
WESTERN AUSTRALIA|6953|APPLECROSS|50704117519|55320|115.837525|-32.024363
WESTERN AUSTRALIA|6953||50704117519|55320|115.837525|-32.024363
WESTERN AUSTRALIA|6954|BOORAGOON|50704117815|55320|115.825994|-32.040061
WESTERN AUSTRALIA|6954||50704117815|55320|115.825994|-32.040061
WESTERN AUSTRALIA|6955|WILLETTON|50603113129|51330|115.890779|-32.061501
WESTERN AUSTRALIA|6955||50603113129|51330|115.890779|-32.061501
WESTERN AUSTRALIA|6956|MELVILLE|50607114738|57840|115.853588|-31.988065
WESTERN AUSTRALIA|6956||50607114738|57840|115.853588|-31.988065
WESTERN AUSTRALIA|6957|PALMYRA|50704117708|55320|115.783732|-32.038228
WESTERN AUSTRALIA|6957||50704117708|55320|115.783732|-32.038228
WESTERN AUSTRALIA|6959|FREMANTLE|50604113434|53780|115.986396|-32.067114
WESTERN AUSTRALIA|6959||50604113434|53780|115.986396|-32.067114
WESTERN AUSTRALIA|6961|PALMYRA DC|50704117708|55320|115.783732|-32.038228
WESTERN AUSTRALIA|6961||50704117708|55320|115.783732|-32.038228
WESTERN AUSTRALIA|6963|HAMILTON HILL|50701115408|51820|115.788706|-32.076945
WESTERN AUSTRALIA|6963||50701115408|51820|115.788706|-32.076945
WESTERN AUSTRALIA|6964|SUCCESS|50607114607|57840|115.860179|-32.022746
WESTERN AUSTRALIA|6964||50607114607|57840|115.860179|-32.022746
WESTERN AUSTRALIA|6965|BIBRA LAKE DC|50701115305|51820|115.798722|-32.084784
WESTERN AUSTRALIA|6965||50701115305|51820|115.798722|-32.084784
WESTERN AUSTRALIA|6966|KWINANA|50701116115|51820|115.859834|-32.143195
WESTERN AUSTRALIA|6966||50701116115|51820|115.859834|-32.143195
WESTERN AUSTRALIA|6967|ROCKINGHAM DC|50705118814|57490|115.75773|-32.281957
WESTERN AUSTRALIA|6967||50705118814|57490|115.75773|-32.281957
WESTERN AUSTRALIA|6968|ROCKINGHAM|50701116004|51820|115.782689|-32.107766
WESTERN AUSTRALIA|6968||50701116004|51820|115.782689|-32.107766
WESTERN AUSTRALIA|6969|ROCKINGHAM BEACH|50705118829|57490|115.745072|-32.264021
WESTERN AUSTRALIA|6969||50705118829|57490|115.745072|-32.264021
WESTERN AUSTRALIA|6970|CANNING VALE DC|50603113129|51330|115.890779|-32.061501
WESTERN AUSTRALIA|6970||50603113129|51330|115.890779|-32.061501
WESTERN AUSTRALIA|6979|VICTORIA PARK|50602112333|58510|115.896195|-31.954583
WESTERN AUSTRALIA|6979||50602112333|58510|115.896195|-31.954583
WESTERN AUSTRALIA|6980|CANNINGTON|50604113238|53780|115.967142|-32.017663
WESTERN AUSTRALIA|6980||50604113238|53780|115.967142|-32.017663
WESTERN AUSTRALIA|6981|EAST VICTORIA PARK|50302104162|57080|115.876964|-31.951832
WESTERN AUSTRALIA|6981||50302104162|57080|115.876964|-31.951832
WESTERN AUSTRALIA|6982|BENTLEY|50402105323|56090|116.169125|-31.869817
WESTERN AUSTRALIA|6982||50402105323|56090|116.169125|-31.869817
WESTERN AUSTRALIA|6983|BENTLEY DC|50603112431|51330|115.904425|-32.005644
WESTERN AUSTRALIA|6983||50603112431|51330|115.904425|-32.005644
WESTERN AUSTRALIA|6984|BELMONT|50602112228|50490|115.933458|-31.965766
WESTERN AUSTRALIA|6984||50602112228|50490|115.933458|-31.965766
WESTERN AUSTRALIA|6985|CLOVERDALE|50102100706|51400|115.600155|-33.625285
WESTERN AUSTRALIA|6985||50102100706|51400|115.600155|-33.625285
WESTERN AUSTRALIA|6986|WELSHPOOL DC|50603113001|51330|115.945564|-31.992082
WESTERN AUSTRALIA|6986||50603113001|51330|115.945564|-31.992082
WESTERN AUSTRALIA|6987|CANNINGTON|50604113238|53780|115.967142|-32.017663
WESTERN AUSTRALIA|6987||50604113238|53780|115.967142|-32.017663
WESTERN AUSTRALIA|6988|THORNLIE|50604113706|53780|115.964764|-32.050009
WESTERN AUSTRALIA|6988||50604113706|53780|115.964764|-32.050009
WESTERN AUSTRALIA|6989|MADDINGTON|50604113622|53780|116.009575|-32.039597
WESTERN AUSTRALIA|6989||50604113622|53780|116.009575|-32.039597
WESTERN AUSTRALIA|6990|GOSNELLS|50604113628|53780|116.008461|-32.060407
WESTERN AUSTRALIA|6990||50604113628|53780|116.008461|-32.060407
WESTERN AUSTRALIA|6991|KELMSCOTT|50601111608|50210|116.095955|-32.09788
WESTERN AUSTRALIA|6991||50601111608|50210|116.095955|-32.09788
WESTERN AUSTRALIA|6992|ARMADALE|50602112224|50490|115.920395|-31.964503
WESTERN AUSTRALIA|6992||50602112224|50490|115.920395|-31.964503
WESTERN AUSTRALIA|6997|KELMSCOTT DC|50601111608|50210|116.095955|-32.09788
WESTERN AUSTRALIA|6997||50601111608|50210|116.095955|-32.09788
NEW SOUTH WALES|1001|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1001||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1002|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1002||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1003|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1003||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1004|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1004||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1005|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1005||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1006|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1006||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1007|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1007||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1008|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1008||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1009|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1009||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1010|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1010||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1020|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1020||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1021|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1021||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1022|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1022||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1023|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1023||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1025|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1025||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1026|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1026||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1027|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1027||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1028|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1028||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1029|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1029||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1030|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1030||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1031|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1031||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1032|SYDNEY|11602131220|10750|150.874182|-33.662834
NEW SOUTH WALES|1032||11602131220|10750|150.874182|-33.662834
NEW SOUTH WALES|1033|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1033||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1034|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1034||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1035|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1035||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1036|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1036||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1037|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1037||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1038|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1038||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1039|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1039||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1040|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1040||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1041|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1041||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1042|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1042||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1043|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1043||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1044|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1044||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1045|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1045||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1046|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1046||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1100|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1100||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1101|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1101||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1105|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1105||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1106|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1106||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1107|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1107||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1108|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1108||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1109|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1109||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1110|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1110||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1112|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1112||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1113|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1113||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1114|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1114||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1115|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1115||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1116|SYDNEY|11602131220|10750|150.866145|-33.666729
NEW SOUTH WALES|1116||11602131220|10750|150.866145|-33.666729
NEW SOUTH WALES|1117|SYDNEY|11602131220|10750|150.87022|-33.664575
NEW SOUTH WALES|1117||11602131220|10750|150.87022|-33.664575
NEW SOUTH WALES|1118|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1118||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1119|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1119||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1120|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1120||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1121|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1121||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1122|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1122||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1123|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1123||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1124|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1124||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1125|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1125||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1126|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1126||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1127|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1127||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1128|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1128||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1129|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1129||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1130|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1130||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1131|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1131||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1132|SYDNEY|11602131220|10750|150.874265|-33.66279
NEW SOUTH WALES|1132||11602131220|10750|150.874265|-33.66279
NEW SOUTH WALES|1133|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1133||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1134|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1134||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1135|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1135||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1136|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1136||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1137|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1137||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1138|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1138||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1139|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1139||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1140|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1140||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1141|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1141||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1142|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1142||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1143|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1143||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1144|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1144||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1145|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1145||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1146|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1146||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1147|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1147||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1148|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1148||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1149|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1149||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1150|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1150||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1151|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1151||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1152|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1152||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1153|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1153||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1154|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1154||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1155|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1155||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1156|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1156||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1157|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1157||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1158|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1158||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1159|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1159||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1160|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1160||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1161|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1161||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1162|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1162||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1163|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1163||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1164|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1164||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1165|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1165||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1166|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1166||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1167|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1167||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1168|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1168||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1169|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1169||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1170|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1170||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1171|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1171||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1172|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1172||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1173|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1173||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1174|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1174||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1175|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1175||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1176|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1176||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1177|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1177||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1178|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1178||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1179|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1179||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1180|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1180||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1181|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1181||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1182|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1182||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1183|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1183||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1184|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1184||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1185|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1185||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1186|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1186||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1187|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1187||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1188|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1188||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1189|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1189||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1190|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1190||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1191|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1191||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1192|SYDNEY|11303126515|14300|147.685283|-34.790684
NEW SOUTH WALES|1192||11303126515|14300|147.685283|-34.790684
NEW SOUTH WALES|1193|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1193||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1194|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1194||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1195|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1195||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1196|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1196||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1197|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1197||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1198|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1198||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1199|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1199||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1201|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1201||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1202|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1202||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1203|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1203||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1205|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1205||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1207|SYDNEY|12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1207||12201141832|15990|151.268071|-33.794883
NEW SOUTH WALES|1208|HAYMARKET|11002119001|13010|151.659454|-29.816475
NEW SOUTH WALES|1208||11002119001|13010|151.659454|-29.816475
NEW SOUTH WALES|1209|AUSTRALIA SQUARE|11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1209||11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1210|AUSTRALIA SQUARE|11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1210||11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1211|AUSTRALIA SQUARE|11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1211||11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1212|AUSTRALIA SQUARE|11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1212||11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1213|AUSTRALIA SQUARE|11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1213||11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1214|AUSTRALIA SQUARE|11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1214||11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1215|AUSTRALIA SQUARE|11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1215||11703133231|14170|151.176251|-33.891788
NEW SOUTH WALES|1216|GROSVENOR PLACE|11501129616|17420|151.034025|-33.741311
NEW SOUTH WALES|1216||11501129616|17420|151.034025|-33.741311
NEW SOUTH WALES|1217|GROSVENOR PLACE|11501129616|17420|151.034025|-33.741311
NEW SOUTH WALES|1217||11501129616|17420|151.034025|-33.741311
NEW SOUTH WALES|1218|GROSVENOR PLACE|11501129616|17420|151.034025|-33.741311
NEW SOUTH WALES|1218||11501129616|17420|151.034025|-33.741311
NEW SOUTH WALES|1219|GROSVENOR PLACE|11501129616|17420|151.034025|-33.741311
NEW SOUTH WALES|1219||11501129616|17420|151.034025|-33.741311
